POT Value 1,POT Value 2,Gesture,Iteration
46347,17572,rotate,2
46059,31287,rotate,2
47003,44618,rotate,2
47115,42522,rotate,2
46731,33720,rotate,2
46875,16740,rotate,2
45867,17172,rotate,2
46059,26150,rotate,2
46795,40921,rotate,2
47163,44298,rotate,2
47371,39865,rotate,2
46731,19924,rotate,2
46475,13747,rotate,2
46171,21765,rotate,2
46523,37833,rotate,2
46795,42650,rotate,2
47083,42170,rotate,2
46555,13859,rotate,2
46363,21077,rotate,2
46379,34392,rotate,2
46763,44554,rotate,2
47307,43834,rotate,2
46939,30007,rotate,2
46491,14483,rotate,2
46363,18676,rotate,2
46091,27702,rotate,2
46923,40777,rotate,2
46731,43898,rotate,2
46699,38969,rotate,2
46491,18836,rotate,2
46459,13747,rotate,2
46267,20981,rotate,2
46683,39465,rotate,2
46059,28422,rotate,3
46315,15331,rotate,3
45899,22965,rotate,3
46443,38441,rotate,3
46987,42906,rotate,3
46987,39561,rotate,3
46891,24453,rotate,3
46075,16596,rotate,3
46171,20613,rotate,3
46379,31975,rotate,3
46475,43034,rotate,3
47019,41466,rotate,3
46891,30663,rotate,3
46491,16964,rotate,3
46107,19508,rotate,3
46219,26326,rotate,3
46651,40329,rotate,3
46651,44490,rotate,3
46907,39769,rotate,3
46379,19860,rotate,3
45899,15363,rotate,3
45883,22341,rotate,3
46427,38809,rotate,3
46987,42554,rotate,3
47179,38697,rotate,3
46811,24998,rotate,3
46395,16259,rotate,3
45803,20212,rotate,3
46411,32808,rotate,3
46491,43066,rotate,3
47067,41898,rotate,3
46779,30871,rotate,3
46747,39145,rotate,3
47147,38873,rotate,3
46923,24549,rotate,3
46155,16836,rotate,3
46171,21333,rotate,3
46395,32968,rotate,3
46907,43338,rotate,3
46731,41786,rotate,3
46811,31031,rotate,3
46347,17972,rotate,3
46155,19620,rotate,3
46123,28967,rotate,3
46523,40409,rotate,3
47051,42170,rotate,3
47115,38169,rotate,3
46539,19124,rotate,3
46155,14803,rotate,3
45931,22405,rotate,3
46251,39321,rotate,3
46811,42026,rotate,3
47115,39273,rotate,3
46859,24085,rotate,3
46411,17124,rotate,3
46187,20452,rotate,3
46411,33368,rotate,3
46699,43754,rotate,3
47115,41434,rotate,3
46907,29223,rotate,3
46523,16868,rotate,3
46267,19988,rotate,3
46235,28486,rotate,3
46507,40937,rotate,3
46955,41994,rotate,3
46939,38073,rotate,3
46363,20228,rotate,3
45867,14899,rotate,3
45771,22501,rotate,3
46411,38985,rotate,3
46731,42474,rotate,3
47051,39497,rotate,3
46699,24373,rotate,3
46059,16772,rotate,3
45979,21029,rotate,3
46187,32087,rotate,3
47051,42458,rotate,3
46939,41498,rotate,3
46955,31143,rotate,3
46363,16099,rotate,3
46027,19300,rotate,3
46443,39609,rotate,3
46907,41402,rotate,3
46987,36008,rotate,3
46523,18148,rotate,3
45963,15635,rotate,3
45899,22629,rotate,3
46571,38761,rotate,3
46699,41402,rotate,3
47131,39001,rotate,3
46747,24149,rotate,3
46123,17540,rotate,3
45915,22917,rotate,3
46235,34568,rotate,3
46827,42378,rotate,3
46827,42378,rotate,3
46859,43146,rotate,3
46859,29911,rotate,3
46187,15843,rotate,3
46091,18916,rotate,3
46251,30727,rotate,3
46667,39529,rotate,3
46859,40425,rotate,3
46955,35304,rotate,3
46683,20180,rotate,3
45995,17988,rotate,3
45787,22549,rotate,3
46187,37321,rotate,3
46827,43354,rotate,3
47035,39561,rotate,3
46011,11730,rotate,3
45227,11442,rotate,3
45034,24918,rotate,3
45659,45018,rotate,3
46363,46459,rotate,3
46875,42586,rotate,3
46475,24261,rotate,3
45451,8722,rotate,3
44986,16019,rotate,3
45339,36680,rotate,3
46379,46875,rotate,3
46619,41770,rotate,3
46699,28919,rotate,3
45867,12771,rotate,3
45403,14211,rotate,3
45275,25542,rotate,3
45995,42730,rotate,3
46763,49051,rotate,3
46939,40793,rotate,3
46235,15251,rotate,3
45275,11698,rotate,3
45835,43498,rotate,3
46667,45355,rotate,3
46891,35672,rotate,3
46267,19220,rotate,3
45819,12739,rotate,3
45083,17076,rotate,3
45499,35864,rotate,3
46475,50060,rotate,3
46891,43658,rotate,3
46635,26934,rotate,3
45979,13315,rotate,3
45387,18340,rotate,3
45275,29895,rotate,3
46155,44954,rotate,3
46619,43162,rotate,3
46955,36937,rotate,3
46155,15443,rotate,3
45499,10466,rotate,3
45355,23605,rotate,3
46075,43178,rotate,3
46619,43754,rotate,3
46795,37337,rotate,3
46315,20613,rotate,3
45771,14963,rotate,3
45403,18596,rotate,3
45707,34760,rotate,3
46411,46427,rotate,3
46939,43402,rotate,3
46683,27574,rotate,3
45851,12963,rotate,3
45499,19316,rotate,3
45627,30999,rotate,3
46299,42970,rotate,3
46763,42154,rotate,3
46875,35096,rotate,3
46139,15459,rotate,3
45323,12467,rotate,3
45211,21605,rotate,3
46011,44346,rotate,3
46635,46571,rotate,3
46843,38537,rotate,3
46363,17236,rotate,3
45515,12130,rotate,3
45339,23557,rotate,3
45835,38409,rotate,3
46523,44634,rotate,3
46923,43546,rotate,3
46475,26598,rotate,3
45083,16708,rotate,3
45387,33256,rotate,3
46155,45435,rotate,3
46747,41258,rotate,3
46523,29831,rotate,3
46027,15555,rotate,3
45211,13059,rotate,3
45147,24341,rotate,3
46011,46283,rotate,3
46619,48075,rotate,3
46939,40233,rotate,3
45755,13315,rotate,3
45291,12114,rotate,3
44730,20997,rotate,3
45675,46763,rotate,3
46459,44682,rotate,3
46875,38265,rotate,3
46235,20485,rotate,3
45371,8194,rotate,3
44762,15027,rotate,3
45227,37785,rotate,3
46331,49244,rotate,3
46587,42746,rotate,3
46491,27190,rotate,3
45739,13107,rotate,3
45034,15795,rotate,3
44954,27494,rotate,3
45915,46011,rotate,3
46635,48171,rotate,3
46875,43434,rotate,3
45899,12515,rotate,3
45259,9762,rotate,3
44986,22853,rotate,3
45995,40233,rotate,3
46603,44378,rotate,3
46923,36921,rotate,3
46603,25958,rotate,3
46059,15699,rotate,3
45867,19940,rotate,3
46363,29895,rotate,3
46555,39497,rotate,3
46763,41146,rotate,3
46747,32727,rotate,3
46571,19092,rotate,3
46011,19860,rotate,3
46027,29479,rotate,3
46635,39081,rotate,3
46491,40633,rotate,3
46779,40793,rotate,3
46635,43882,rotate,3
47163,41050,rotate,3
46827,18628,rotate,3
46411,16948,rotate,3
46155,23269,rotate,3
46155,35976,rotate,3
46427,40953,rotate,3
46955,44378,rotate,3
46987,30583,rotate,3
46299,13427,rotate,3
46139,17300,rotate,3
46363,31015,rotate,3
46731,42218,rotate,3
46811,40153,rotate,3
47131,33848,rotate,3
46523,20276,rotate,3
46283,14611,rotate,3
45771,25862,rotate,3
46635,40777,rotate,3
46923,46411,rotate,3
46891,42026,rotate,3
46635,24117,rotate,3
46123,12739,rotate,3
45835,21813,rotate,3
46491,32247,rotate,3
46763,44266,rotate,3
46731,41834,rotate,3
46651,29127,rotate,3
46059,16163,rotate,3
45995,16404,rotate,3
46027,32135,rotate,3
46507,40953,rotate,3
46891,41322,rotate,3
47131,33432,rotate,3
46539,20501,rotate,3
46219,17252,rotate,3
45723,23557,rotate,3
46523,42346,rotate,3
46907,44554,rotate,3
47051,38441,rotate,3
46747,20693,rotate,3
45995,17124,rotate,3
45931,24565,rotate,3
46491,35400,rotate,3
46779,42410,rotate,3
46699,41066,rotate,3
46523,27142,rotate,3
46555,13955,rotate,3
46779,42410,rotate,3
46699,41066,rotate,3
46523,27142,rotate,3
46555,13955,rotate,3
46699,19540,rotate,4
46443,16115,rotate,4
46555,20276,rotate,4
46491,32023,rotate,4
46811,40281,rotate,4
46699,39769,rotate,4
47083,30503,rotate,4
46427,21045,rotate,4
46011,21461,rotate,4
46635,25958,rotate,4
46363,38697,rotate,4
47115,42138,rotate,4
47179,39177,rotate,4
47115,21397,rotate,4
46395,18516,rotate,4
46619,25398,rotate,4
46699,34488,rotate,4
47179,39641,rotate,4
46635,41130,rotate,4
47003,30279,rotate,4
46603,16836,rotate,4
46251,19780,rotate,4
46507,31287,rotate,4
46539,41370,rotate,4
46699,39449,rotate,4
46619,30599,rotate,4
46347,21525,rotate,4
45979,20981,rotate,4
46379,25062,rotate,4
47035,38329,rotate,4
47131,42170,rotate,4
46699,38041,rotate,4
46987,21701,rotate,4
45979,18196,rotate,4
46379,25750,rotate,4
46763,36696,rotate,4
46651,39513,rotate,4
46699,38521,rotate,4
47003,28598,rotate,4
46875,16692,rotate,4
46555,19956,rotate,4
46443,31111,rotate,4
46731,40986,rotate,4
47275,39513,rotate,4
46827,30279,rotate,4
46699,19780,rotate,4
46027,22069,rotate,4
46571,27142,rotate,4
46315,38217,rotate,4
46763,39177,rotate,4
47019,21509,rotate,4
46443,16083,rotate,4
45931,23557,rotate,4
46859,37801,rotate,4
46539,40953,rotate,4
47259,37689,rotate,4
46939,26246,rotate,4
46539,17444,rotate,4
46491,20677,rotate,4
46555,30999,rotate,4
46891,41962,rotate,4
47275,40937,rotate,4
46571,29863,rotate,4
46315,17732,rotate,4
46443,22165,rotate,4
46395,31991,rotate,4
46795,39449,rotate,4
47371,39257,rotate,4
46811,33496,rotate,4
47067,20100,rotate,4
46427,18644,rotate,4
46555,23461,rotate,4
46603,38793,rotate,4
47243,42666,rotate,4
46747,38313,rotate,4
46443,22037,rotate,4
46427,18052,rotate,4
45963,25734,rotate,4
46235,34504,rotate,4
47083,39881,rotate,4
47259,42074,rotate,4
46571,30503,rotate,4
46619,16820,rotate,4
46219,20372,rotate,4
46763,30951,rotate,4
46747,41130,rotate,4
47291,38921,rotate,4
46971,31671,rotate,4
46331,21349,rotate,4
46651,19524,rotate,4
46427,23461,rotate,4
46955,39097,rotate,4
47275,41898,rotate,4
47515,39113,rotate,4
47179,21733,rotate,4
46059,18244,rotate,4
46587,24790,rotate,4
46187,35848,rotate,4
47195,38873,rotate,4
47051,26374,rotate,4
46507,19044,rotate,4
46331,20741,rotate,4
46059,31575,rotate,4
47163,42058,rotate,4
46747,40873,rotate,4
46939,29655,rotate,4
46235,19684,rotate,4
46395,22117,rotate,4
46731,29415,rotate,4
46731,38249,rotate,4
47243,41658,rotate,4
46795,39065,rotate,4
46443,20709,rotate,4
45915,17076,rotate,4
46427,24373,rotate,4
46955,37785,rotate,4
47051,40921,rotate,4
46763,35992,rotate,4
46475,25734,rotate,4
46507,19412,rotate,4
46155,21173,rotate,4
46699,31287,rotate,4
46683,41946,rotate,4
47403,41434,rotate,4
46891,29447,rotate,4
46379,16163,rotate,4
46219,20677,rotate,4
46539,32551,rotate,4
46779,39401,rotate,4
47259,39049,rotate,4
47051,36664,rotate,4
46427,21381,rotate,4
46779,17972,rotate,4
46187,24037,rotate,4
46251,38601,rotate,4
47259,42074,rotate,4
46859,37865,rotate,4
47003,23061,rotate,4
46635,19284,rotate,4
46603,25158,rotate,4
46091,33224,rotate,4
46795,39129,rotate,4
47275,40841,rotate,4
47147,30391,rotate,4
46507,16932,rotate,4
46235,19908,rotate,4
46187,31975,rotate,4
46731,14611,rotate,4
46107,24565,rotate,4
46523,39241,rotate,4
46763,42746,rotate,4
46763,38697,rotate,4
46507,23013,rotate,4
46699,20132,rotate,4
46043,24582,rotate,4
46603,35272,rotate,4
47051,39449,rotate,4
47451,40681,rotate,4
47291,29191,rotate,4
46987,17332,rotate,4
46139,20260,rotate,4
46491,32647,rotate,4
46571,41418,rotate,4
46779,38873,rotate,4
47067,29895,rotate,4
46315,19796,rotate,4
46139,21029,rotate,4
46283,26006,rotate,4
46939,38489,rotate,4
47131,40745,rotate,4
47163,39225,rotate,4
46811,21333,rotate,4
46507,17732,rotate,4
46507,25526,rotate,4
46795,37001,rotate,4
46667,40409,rotate,4
47243,36905,rotate,4
46699,26406,rotate,4
46587,17284,rotate,4
46027,20052,rotate,4
46523,31047,rotate,4
46859,41290,rotate,4
46763,40537,rotate,4
47259,28823,rotate,4
46411,20869,rotate,4
46267,22181,rotate,4
46123,28598,rotate,4
46667,38345,rotate,4
46731,41674,rotate,4
47307,40617,rotate,4
46843,22965,rotate,4
46555,16772,rotate,4
46283,24565,rotate,4
46619,35656,rotate,4
46859,38665,rotate,4
47131,27558,rotate,4
46139,19380,rotate,4
46315,21845,rotate,4
46059,32295,rotate,4
46747,41194,rotate,4
46619,41610,rotate,4
46555,29703,rotate,4
46235,18948,rotate,4
45995,22037,rotate,4
45963,28486,rotate,4
46795,37561,rotate,4
47163,40457,rotate,4
47179,37609,rotate,4
46891,20629,rotate,4
46411,17812,rotate,4
46395,23957,rotate,4
46811,37513,rotate,4
47259,40473,rotate,4
47307,37577,rotate,4
46619,24838,rotate,4
46315,19652,rotate,4
46139,23365,rotate,4
46651,31943,rotate,4
47051,41962,rotate,4
46651,42154,rotate,4
47179,28999,rotate,4
46795,17588,rotate,4
46299,21573,rotate,4
46587,31335,rotate,4
46411,38729,rotate,4
46619,40217,rotate,4
47307,35480,rotate,4
46699,21413,rotate,4
46587,18884,rotate,4
46347,23509,rotate,4
46539,37433,rotate,4
46987,41178,rotate,4
47147,36856,rotate,4
46859,23173,rotate,4
46427,19412,rotate,4
46027,26006,rotate,4
46603,32695,rotate,4
46635,39769,rotate,4
46779,41418,rotate,4
47275,30263,rotate,4
46603,16996,rotate,4
46379,20885,rotate,4
46091,31895,rotate,4
46859,40617,rotate,4
47051,32808,rotate,4
46715,21045,rotate,4
46091,21173,rotate,4
46379,26118,rotate,4
46811,37897,rotate,4
46539,43594,rotate,4
46827,39353,rotate,4
46779,22261,rotate,4
46107,17812,rotate,4
45979,25126,rotate,4
46379,35784,rotate,4
46907,39737,rotate,4
47243,36953,rotate,4
46827,27654,rotate,4
46139,18004,rotate,4
45819,19476,rotate,4
46603,30823,rotate,4
46907,41754,rotate,4
47115,40377,rotate,4
46539,29831,rotate,4
46235,20308,rotate,4
46043,21061,rotate,4
46411,28759,rotate,4
46875,37705,rotate,4
47211,40361,rotate,4
46747,39369,rotate,4
46923,21157,rotate,4
46059,17028,rotate,4
46443,24005,rotate,4
46651,38169,rotate,4
46635,40505,rotate,4
47083,36392,rotate,4
46603,24918,rotate,4
46043,19428,rotate,4
46555,22165,rotate,4
46859,30775,rotate,4
46875,29751,rotate,5
46043,25542,rotate,5
46555,38937,rotate,5
46923,41674,rotate,5
47147,35752,rotate,5
46763,22789,rotate,5
46139,19924,rotate,5
46123,24582,rotate,5
46155,34280,rotate,5
46699,40953,rotate,5
46955,41386,rotate,5
46875,29367,rotate,5
46299,17540,rotate,5
46299,31175,rotate,5
46619,40393,rotate,5
46827,37657,rotate,5
46891,31271,rotate,5
46619,20244,rotate,5
46267,20244,rotate,5
46011,24373,rotate,5
46603,39033,rotate,5
46987,41946,rotate,5
47179,37977,rotate,5
46507,21413,rotate,5
46219,18452,rotate,5
46123,26854,rotate,5
46555,34456,rotate,5
46731,39561,rotate,5
47003,39785,rotate,5
46923,30631,rotate,5
46347,16852,rotate,5
46059,18964,rotate,5
46283,32904,rotate,5
46763,40281,rotate,5
46923,37705,rotate,5
46891,29127,rotate,5
46635,21381,rotate,5
46043,21237,rotate,5
45995,25430,rotate,5
46347,39513,rotate,5
47067,41930,rotate,5
47019,38889,rotate,5
46619,21669,rotate,5
45995,18068,rotate,5
46123,24854,rotate,5
46571,37529,rotate,5
46955,38537,rotate,5
47051,36937,rotate,5
46619,27350,rotate,5
46363,18068,rotate,5
45883,19124,rotate,5
46059,31495,rotate,5
46907,41626,rotate,5
46875,39241,rotate,5
46859,27750,rotate,5
46427,20324,rotate,5
46123,22629,rotate,5
46091,29287,rotate,5
46539,37833,rotate,5
47067,40841,rotate,5
47051,38089,rotate,5
46539,21477,rotate,5
46683,38937,rotate,5
46795,38025,rotate,5
46699,21589,rotate,5
45947,17924,rotate,5
46107,24710,rotate,5
46555,37865,rotate,5
46651,40697,rotate,5
46859,35592,rotate,5
46827,25366,rotate,5
46491,19812,rotate,5
46139,23637,rotate,5
46491,32824,rotate,5
46699,41050,rotate,5
47115,39945,rotate,5
46779,28727,rotate,5
46411,19028,rotate,5
46171,22837,rotate,5
46395,28935,rotate,5
46443,38361,rotate,5
46827,39033,rotate,5
47051,37289,rotate,5
46411,21461,rotate,5
46123,17412,rotate,5
46123,23717,rotate,5
46443,37865,rotate,5
46939,40121,rotate,5
46907,35880,rotate,5
46891,26086,rotate,5
46475,19428,rotate,5
45883,21941,rotate,5
46091,32647,rotate,5
46779,41674,rotate,5
46939,41002,rotate,5
47019,29383,rotate,5
46507,17364,rotate,5
46123,22981,rotate,5
46299,31191,rotate,5
46715,37801,rotate,5
46651,40233,rotate,5
47115,36040,rotate,5
46475,21045,rotate,5
46027,18068,rotate,5
46107,23221,rotate,5
46651,38233,rotate,5
46891,40201,rotate,5
47051,35752,rotate,5
46795,24902,rotate,5
46539,19412,rotate,5
46363,30439,rotate,5
46683,40329,rotate,5
46827,40953,rotate,5
46635,29751,rotate,5
46315,17860,rotate,5
46027,20116,rotate,5
46299,32247,rotate,5
46779,39145,rotate,5
46699,37961,rotate,5
46939,33432,rotate,5
46875,21285,rotate,5
46219,20949,rotate,5
45979,25606,rotate,5
46539,38121,rotate,5
47003,41226,rotate,5
47275,38297,rotate,5
46699,22037,rotate,5
46283,19140,rotate,5
45947,26390,rotate,5
46523,35208,rotate,5
46811,39241,rotate,5
46827,39129,rotate,5
46939,28454,rotate,5
46251,18724,rotate,5
46171,19428,rotate,5
46443,31367,rotate,5
46731,40585,rotate,5
46923,36873,rotate,5
46827,30487,rotate,5
46555,21093,rotate,5
46123,21253,rotate,5
45979,27206,rotate,5
46811,38761,rotate,5
46955,41610,rotate,5
47067,39273,rotate,5
46859,21733,rotate,5
46427,18516,rotate,5
46267,26150,rotate,5
46555,35880,rotate,5
46859,39529,rotate,5
46779,38537,rotate,5
46571,28438,rotate,5
46139,19380,rotate,5
46043,20100,rotate,5
46347,32103,rotate,5
46923,41242,rotate,5
47147,39097,rotate,5
46987,30055,rotate,5
46827,20773,rotate,5
46251,25830,rotate,5
46763,37513,rotate,5
46987,39273,rotate,5
46843,37449,rotate,5
46891,21413,rotate,5
45963,18388,rotate,5
45947,23973,rotate,5
46507,37465,rotate,5
46635,39897,rotate,5
46667,35816,rotate,5
46907,25558,rotate,5
46491,19988,rotate,5
45979,25158,rotate,5
46603,33928,rotate,5
46523,40841,rotate,5
46939,41018,rotate,5
46923,29991,rotate,5
46475,17540,rotate,5
46363,22213,rotate,5
46411,31911,rotate,5
46779,38409,rotate,5
46683,38185,rotate,5
47003,33240,rotate,5
46667,21413,rotate,5
46251,18868,rotate,5
46219,25414,rotate,5
46555,39577,rotate,5
47035,40777,rotate,5
46763,34664,rotate,5
46795,21685,rotate,5
46411,19220,rotate,5
46475,26198,rotate,5
46587,34696,rotate,5
46907,40361,rotate,5
46907,40617,rotate,5
46955,28999,rotate,5
46187,18244,rotate,5
45835,20629,rotate,5
46139,32135,rotate,5
46667,39881,rotate,5
46667,38377,rotate,5
46667,31815,rotate,5
46395,21557,rotate,5
46491,20757,rotate,5
46123,25318,rotate,5
46587,38169,rotate,5
46699,43258,rotate,5
46955,37865,rotate,5
46587,20725,rotate,5
46059,24710,rotate,5
46619,38153,rotate,5
46891,40217,rotate,5
46747,36937,rotate,5
46923,24582,rotate,5
46267,20773,rotate,5
45979,21989,rotate,5
46539,32135,rotate,5
46875,41066,rotate,5
47035,39945,rotate,5
46747,28679,rotate,5
46299,20613,rotate,5
46091,22885,rotate,5
46427,31463,rotate,5
46587,37129,rotate,5
47067,38537,rotate,5
47051,36792,rotate,5
46571,21893,rotate,5
46251,18948,rotate,5
46171,24646,rotate,5
46443,36905,rotate,5
46795,37785,rotate,5
46955,35656,rotate,5
46731,23349,rotate,5
46347,20196,rotate,5
46219,23429,rotate,5
46539,32535,rotate,5
46619,40329,rotate,5
46891,40713,rotate,5
46683,29591,rotate,5
46603,18228,rotate,5
46331,22597,rotate,5
46251,30759,rotate,5
46667,38089,rotate,5
47019,38489,rotate,5
46747,35624,rotate,5
46507,21445,rotate,5
45995,19012,rotate,5
46219,23493,rotate,5
46651,37641,rotate,5
46923,41482,rotate,5
47019,36360,rotate,5
46827,23141,rotate,5
46379,19908,rotate,5
46171,26118,rotate,5
46475,32808,rotate,5
46827,39833,rotate,5
47195,40665,rotate,5
46667,35288,rotate,5
46859,42138,rotate,5
46859,38985,rotate,5
46763,22757,rotate,5
46139,19380,rotate,5
46123,26838,rotate,5
46283,35800,rotate,5
46635,39401,rotate,5
46747,38841,rotate,5
46587,28550,rotate,5
46411,17828,rotate,5
45995,20965,rotate,5
46187,31383,rotate,5
46763,40185,rotate,5
47003,37209,rotate,5
46811,29351,rotate,5
46683,20677,rotate,5
46219,22277,rotate,5
46123,27350,rotate,5
46507,38649,rotate,5
47083,41450,rotate,5
46891,37433,rotate,5
45419,27958,rotate,6
45627,14483,rotate,6
45307,25222,rotate,6
46107,41690,rotate,6
46587,40713,rotate,6
46875,33304,rotate,6
46507,22869,rotate,6
45867,18052,rotate,6
45499,20501,rotate,6
45707,33000,rotate,6
46603,44378,rotate,6
47035,38617,rotate,6
46795,25318,rotate,6
46347,19524,rotate,6
45755,23061,rotate,6
45883,29079,rotate,6
46235,39193,rotate,6
46939,40986,rotate,6
47115,37913,rotate,6
46443,21077,rotate,6
45787,16163,rotate,6
45403,25350,rotate,6
46395,40009,rotate,6
46667,39593,rotate,6
46827,31975,rotate,6
46427,23317,rotate,6
45899,21573,rotate,6
45611,27814,rotate,6
46635,41498,rotate,6
46939,42698,rotate,6
46987,28438,rotate,6
45883,15635,rotate,6
45723,23381,rotate,6
45819,35352,rotate,6
46379,38953,rotate,6
46619,37481,rotate,6
46859,35864,rotate,6
46219,20148,rotate,6
45739,18228,rotate,6
45291,23445,rotate,6
46139,41034,rotate,6
46987,42682,rotate,6
46939,37033,rotate,6
46443,19028,rotate,6
45867,19604,rotate,6
45595,28951,rotate,6
46123,37481,rotate,6
46395,38425,rotate,6
46827,38553,rotate,6
46667,28134,rotate,6
45867,15075,rotate,6
45371,19364,rotate,6
45835,32695,rotate,6
46699,41178,rotate,6
46811,35640,rotate,6
46651,27254,rotate,6
46347,21157,rotate,6
45835,18580,rotate,6
45739,26006,rotate,6
46283,39257,rotate,6
46795,42346,rotate,6
46923,36937,rotate,6
46331,21445,rotate,6
46059,19380,rotate,6
45915,26774,rotate,6
46267,36360,rotate,6
46475,38617,rotate,6
47003,39593,rotate,6
46763,28454,rotate,6
46123,17476,rotate,6
45627,20036,rotate,6
45963,33336,rotate,6
46491,41194,rotate,6
46939,37433,rotate,6
46779,27382,rotate,6
46283,20436,rotate,6
45899,26022,rotate,6
46411,37817,rotate,6
46811,39881,rotate,6
46843,38185,rotate,6
46475,20308,rotate,6
45931,18916,rotate,6
45979,26150,rotate,6
46299,37513,rotate,6
46571,37865,rotate,6
46827,35592,rotate,6
46859,24902,rotate,6
46411,20228,rotate,6
45899,22453,rotate,6
46107,31399,rotate,6
46747,41098,rotate,6
47035,39145,rotate,6
46907,28871,rotate,6
46379,20549,rotate,6
46219,23733,rotate,6
46219,31223,rotate,6
46491,36921,rotate,6
46875,39801,rotate,6
47003,35944,rotate,6
46795,21861,rotate,6
46187,18852,rotate,6
45819,25382,rotate,6
46347,37833,rotate,6
46875,39145,rotate,6
46875,35032,rotate,6
